ID,OBS
"51342",4
"51343",1
"51344",7
"51345",2
"51346",4
"51347",0
"51348",7
"51349",1
"51350",0
"51351",1
"51353",0
"51354",0
"51355",0
"51356",0
"51357",0
"51358",0
"51359",0
"51360",0
"51361",0
"51362",0
"51363",0
"51364",0
"51365",0
"51366",0
"51367",0
"51368",0
"51369",0
"51370",0
"51371",0
"51372",0
"51373",0
"51374",0
"51375",0
"51376",0
"51377",0
"51378",0
"51379",0
"51380",1
"51381",0
"51382",0
"51383",0
"51384",0
"51385",0
"51386",0
"51387",0
"51388",0
"51389",0
"51390",0
"51391",0
"51392",0
"51393",0
"51394",0
"51395",5
"51396",0
"51397",0
"51398",0
"51399",0
"51400",2
"51401",2
"51402",0
"51403",0
"51404",0
"51405",0
"51406",0
"51407",0
"51408",0
"51409",1
"51410",0
"51411",0
"51412",0
"51413",0
"51414",0
"51415",0
"51416",0
"51417",0
"51418",0
"51419",0
"51420",0
"51421",3
"51422",2
"51423",4
"51424",8
"51425",9
"51426",4
"51427",1
"51428",0
"51429",0
"51430",0
"51431",0
"51432",0
"51433",0
"51434",0
"51435",0
"51436",0
"51437",1
"51438",1
"51439",2
"51440",9
"51441",3
"51442",4
"51443",13
"51444",12
"51445",8
"51446",12
"51447",16
"51448",17
"51449",10
"51450",11
"51451",5
"51452",2
"51453",2
"51454",1
"51455",1
"51456",1
"51457",4
"51458",3
"51459",4
"51460",6
"51461",6
"51462",8
"51463",5
"51464",5
"51465",4
"51466",6
"51467",3
"51468",4
"51469",2
"51470",0
"51471",2
"51472",0
"51473",1
"51474",2
"51475",1
"51476",7
"51477",11
"51478",1
"51479",0
"51480",0
"51481",0
"51482",1
"51483",0
"51484",1
"51485",4
"51486",2
"51487",2
"51488",1
"51489",1
"51490",1
"51491",0
"51492",0
"51493",0
"51494",2
"51495",2
"51496",1
"51497",0
"51498",0
"51499",0
"51500",1
"51501",4
"51502",2
"51503",0
"51504",0
"51505",3
"51506",0
"51507",8
"51508",9
"51509",2
"51510",8
"51511",1
"51512",7
"51513",0
"51514",0
"51515",10
"51516",10
"51517",8
"51518",6
"51519",8
"51520",7
"51521",9
"51522",3
"51523",2
"51524",2
"51525",2
"51526",0
"51527",0
"51528",0
"51529",0
"51530",1
"51531",1
"51532",1
"51533",2
"51534",0
"51535",0
"51536",0
"51537",0
"51538",1
"51539",2
"51540",0
"51541",1
"51542",1
"51543",1
"51544",0
"51545",0
"51546",3
"51547",1
"51548",1
"51549",0
"51550",1
"51551",0
"51552",0
"51553",9
"51554",11
"51555",9
"51556",10
"51557",7
"51558",1
"51560",3
"51561",0
"51562",0
"51563",0
"51564",0
"51565",0
"51566",0
"51567",0
"51568",0
"51569",0
"51570",0
"51571",0
"51572",2
"51573",0
"51574",0
"51575",0
"51576",0
"51577",2
"51578",0
"51579",0
"51580",0
"51581",0
"51582",0
"51583",0
"51584",0
"51585",0
"51586",0
"51587",2
"51588",2
"51589",1
"51590",2
"51591",2
"51592",0
"51593",0
"51594",0
"51595",0
"51596",1
"51597",1
"51598",1
"51599",0
"51600",0
"51601",5
"51602",3
"51603",0
"51604",2
"51605",0
"51606",2
"51607",3
"51608",1
"51609",7
"51610",4
"51611",6
"51613",5
"51614",3
"51615",8
"51616",1
"51617",8
"51618",6
"51619",2
"51620",2
"51621",1
"51622",2
"51623",1
"51624",1
"51625",0
"51626",0
"51627",0
"51628",0
"51629",0
"51630",0
"51632",0
"51633",0
"51634",2
"51635",1
"51636",0
"51637",0
"51638",0
"51639",0
"51640",0
"51641",0
"51642",0
"51643",0
"51644",0
"51645",1
"51646",0
"51647",1
"51648",0
"51649",0
"51650",0
"51651",0
"51652",0
"51653",0
"51654",0
"51655",0
"51656",1
"51657",0
"51658",5
"51659",1
"51660",1
"51661",3
"51662",0
"51663",2
"51664",2
"51665",2
"51666",2
"51667",2
"51668",2
"51669",6
"51670",1
"51671",2
"51672",0
"51673",6
"51674",2
"51675",2
"51676",0
"51677",6
"51678",6
"51679",6
"51680",5
"51681",10
"51682",6
"51683",8
"51684",9
"51685",8
"51686",4
"51687",1
"51688",4
"51689",4
"51690",7
"51691",2
"51692",4
"51693",4
"51694",1
"51695",0
"51696",0
"51697",0
"51698",0
"51699",0
"51700",0
"51701",0
"51702",0
"51703",0
"51704",0
"51705",0
"51706",0
"51707",0
"51708",0
"51709",0
"51710",0
"51711",0
"51712",0
"51713",9
"51714",5
"51715",7
"51716",8
"51717",1
"51718",0
"51719",0
"51720",0
"51721",0
"51722",0
"51723",0
"51724",1
"51725",0
"51726",1
"51727",3
"51728",1
"51729",0
"51730",3
"51731",1
"51732",2
"51733",0
"51734",0
"51735",4
"51736",2
"51737",0
"51738",0
"51739",1
"51740",0
"51741",0
"51742",3
"51743",1
"51744",0
"51745",0
"51746",1
"51747",0
"51748",0
"51749",0
"51750",6
"51751",9
"51752",1
"51753",1
"51754",0
"51755",1
"51756",2
"51757",2
"51758",2
"51759",2
"51760",1
"51761",0
"51762",0
"51763",0
"51764",0
"51765",0
"51766",0
"51767",0
"51768",0
"51769",0
"51770",0
"51771",2
"51772",0
"51773",1
"51774",3
"51775",0
"51776",0
"51777",5
"51778",4
"51779",0
"51780",3
"51781",0
"51782",0
"51783",0
"51784",2
"51785",0
"51786",1
"51787",0
"51788",4
"51789",2
"51790",0
"51791",0
"51792",0
"51793",4
"51794",4
"51795",0
"51796",2
"51797",0
"51798",1
"51799",0
"51800",0
"51801",0
"51802",0
"51803",1
"51804",0
"51805",2
"51806",0
"51807",3
"51808",0
"51809",0
"51810",0
"51811",0
"51812",8
"51813",7
"51814",6
"51815",2
"51816",6
"51817",0
"51818",0
"51819",3
"51820",6
"51821",5
"51822",10
"51823",3
"51824",9
"51825",0
"51826",1
"51827",5
"51828",6
"51829",4
"51830",7
"51831",4
"51832",0
"51833",1
"51834",2
"51835",0
"51836",0
"51837",0
"51838",0
"51839",0
"51840",0
"51841",0
"51842",0
"51843",0
"51844",0
"51845",0
"51846",0
"51847",0
"51848",0
"51849",0
"51850",0
"51851",0
"51852",0
"51853",0
"51854",0
"51855",0
"51856",0
"51857",0
"51858",0
"51859",0
"51860",0
"51861",0
"51862",0
"51863",0
"51864",0
"51865",0
"51866",0
"51867",0
"51868",0
"51869",2
"51870",1
"51871",1
"51872",2
"51873",0
"51874",1
"51875",0
"51876",1
"51877",0
"51878",5
"51879",3
"51880",2
"51881",2
"51882",3
"51883",5
"51884",3
"51885",4
"51886",4
"51887",3
"51888",1
"51889",4
"51890",3
"51891",4
"51892",4
"51893",4
"51894",3
"51895",3
"51896",3
"51897",4
"51898",3
"51899",2
"51900",0
"51901",6
"51902",1
"51903",7
"51904",14
"51906",4
"51907",0
"51908",2
"51909",0
"51910",3
"51911",0
"51912",0
"51913",0
"51914",0
"51915",1
"51916",0
"51917",0
"51918",0
"51919",0
"51920",0
"51921",0
"51922",0
"51923",0
"51924",0
"51925",0
"51927",0
"51928",0
"51929",0
"51930",1
"51931",2
"51932",2
"51933",1
"51934",0
"51935",0
"51936",0
"51937",0
"51938",0
"51939",0
"51940",1
"51941",1
"51942",0
"51943",0
"51944",0
"51945",0
"51946",0
"51947",0
"51948",0
"51949",0
"51950",0
"51951",0
"51952",0
"51953",0
"51954",0
"51955",0
"51956",3
"51957",0
"51958",1
"51959",0
"51960",0
"51961",0
"51962",0
"51963",0
"51964",0
"51965",2
"51966",1
"51967",0
"51968",0
"51969",8
"51970",4
"51971",0
"51972",2
"51973",0
"51974",0
"51975",4
"51976",3
"51977",3
"51978",4
"51979",2
"51980",5
"51981",3
"51982",0
"51983",0
"51984",2
"51985",2
"51986",3
"51987",4
"51988",1
"51989",0
"51990",0
"51991",0
"51992",0
"51993",0
"51994",1
"51995",6
"51996",2
"51997",0
"51998",0
"51999",0
"52000",0
"52001",0
"52002",0
"52003",1
"52004",0
"52005",0
"52006",0
"52007",0
"52008",0
"52009",0
"52010",0
"52011",0
"52012",0
"52013",2
"52014",0
"52015",0
"52016",0
"52017",0
"52018",2
"52019",0
"52020",0
"52021",0
"52022",0
"52023",1
"52024",1
"52025",3
"52026",1
"52027",1
"52028",1
"52029",0
"52030",0
"52031",0
"52032",0
"52033",0
"52034",0
"52035",0
"52036",0
"52037",0
"52038",0
"52039",0
"52040",0
"52041",0
"52042",0
"52043",1
"52044",0
"52045",0
"52046",0
"52047",0
"52048",0
"52049",0
"52050",0
"52051",0
"52052",0
"52053",0
"52054",0
"52055",4
"52056",1
"52057",0
"52058",0
"52059",0
"52060",1
"52061",0
"52062",0
"52063",0
"52064",0
"52065",0
"52066",0
"52067",0
"52068",0
"52069",0
"52070",0
"52071",0
"52072",0
"52073",0
"52074",0
"52075",0
"52076",0
"52077",0
"52078",0
"52079",0
"52080",0
"52081",0
"52082",0
"52083",0
"52084",0
"52085",0
"52086",0
"52087",0
"52088",0
"52089",0
"52090",0
"52091",0
"52092",0
"52093",0
"52094",0
"52095",1
"52096",0
"52097",0
"52098",0
"52099",0
"52100",0
"52101",0
"52102",0
"52103",0
"52104",0
"52105",0
"52106",0
"52107",0
"52108",2
"52109",3
"52110",1
"52111",0
"52112",0
"52113",0
"52114",3
"52115",4
"52116",0
"52117",0
"52118",0
"52119",0
"52120",0
"52121",1
"52122",0
"52123",0
"52124",0
"52125",5
"52126",3
"52127",8
"52128",6
"52129",2
"52130",1
"52131",6
"52132",4
"52133",6
"52134",7
"52135",0
"52136",4
"52137",4
"52138",0
"52139",7
"52140",4
"52141",0
"52142",5
"52143",5
"52144",0
"52145",2
"52146",5
"52147",0
"52148",2
"52149",0
"52150",0
"52151",3
"52152",5
"52153",4
"52154",1
"52155",5
"52156",3
"52157",3
"52158",2
"52159",3
"52160",2
"52161",3
"52162",1
"52163",2
"52164",7
"52165",3
"52166",3
"52167",1
"52168",7
"52169",7
"52170",5
"52171",4
"52172",8
"52173",1
"52174",7
"52175",0
"52176",1
"52177",2
"52178",0
"52179",0
"52180",0
"52181",0
"52182",0
"52183",6
"52184",5
"52185",2
"52186",6
"52187",5
"52188",1
"52189",0
"52190",1
"52191",4
"52192",4
"52193",2
"52194",7
"52195",0
"52196",2
"52198",3
"52199",2
"52200",0
"52201",1
"52202",2
"52203",0
"52204",0
"52205",2
"52206",3
"52207",0
"52208",0
"52209",1
"52210",0
"52211",2
"52212",1
"52213",0
"52214",0
"52215",1
"52216",0
"52217",0
"52218",0
"52219",1
"52220",0
"52221",0
"52222",0
"52223",0
"52224",0
"52225",0
"52226",0
"52227",0
"52228",0
"52229",0
"52230",0
"52231",0
"52232",0
"52233",0
"52234",0
"52235",0
"52236",0
"52237",0
"52238",0
"52239",0
"52240",0
"52241",0
"52242",0
"52243",0
"52244",0
"52245",0
"52246",0
"52247",0
"52248",0
"52249",0
"52250",0
"52251",0
"52252",0
"52253",0
"52254",0
"52255",0
"52256",0
"52257",0
"52258",0
"52259",0
"52260",0
"52261",0
"52262",0
"52263",0
"52264",0
"52265",0
"52266",0
"52267",0
"52268",0
"52269",0
"52270",0
"52271",1
"52272",1
"52273",2
"52274",1
"52275",0
"52276",0
"52277",0
"52278",0
"52279",0
"52280",0
"52281",0
"52282",0
"52283",0
"52284",0
"52285",1
"52286",0
"52287",0
"52288",0
"52289",0
"52290",0
"52291",0
"52292",0
"52293",0
"52294",0
"52295",0
"52296",0
"52297",0
"52298",0
"52299",0
"52300",0
"52301",1
"52302",0
"52303",0
"52304",0
"52305",1
"52306",4
"52307",2
"52308",1
"52309",0
"52310",0
"52311",6
"52312",8
"52313",2
"52314",0
"52315",0
"52316",2
"52317",0
"52318",0
"52319",0
"52320",0
"52321",0
"52322",0
"52323",0
"52324",0
"52325",0
"52326",0
"52327",0
"52328",0
"52329",0
"52330",0
"52331",0
"52332",0
"52333",0
"52334",0
"52335",0
"52336",0
"52337",0
"52338",0
"52339",0
"52340",0
"52341",0
"52342",0
"52343",0
"52344",0
"52345",0
"52346",0
"52347",0
"52348",0
"52349",0
"52350",0
"52351",0
"52352",3
"52353",7
"52354",4
"52355",9
"52356",1
"52357",4
"52358",4
"52359",8
"52360",3
"52361",3
"52362",3
"52363",1
"52364",0
"52365",0
"52366",2
"52367",3
"52368",3
"52369",3
"52370",0
"52371",0
"52372",2
"52373",1
"52374",1
"52375",0
"52376",0
"52377",0
"52378",3
"52379",0
"52380",1
"52381",8
"52382",7
"52383",3
"52384",12
"52385",10
"52386",4
"52387",10
"52388",11
"52389",2
"52390",0
"52391",0
"52392",5
"52393",0
"52394",0
"52395",0
"52396",0
"52397",0
"52398",0
"52399",1
"52400",0
"52401",0
"52402",0
"52403",0
"52404",2
"52405",0
"52406",0
"52407",0
"52408",1
"52409",2
"52410",1
"52411",2
"52412",2
"52413",2
"52414",0
"52415",0
"52416",3
"52417",5
"52418",5
"52419",4
"52420",7
"52421",3
"52422",1
"52423",0
"52424",1
"52425",0
"52426",1
"52427",2
"52428",0
"52429",3
"52430",0
"52431",1
"52432",0
"52433",0
"52434",0
"52435",0
"52436",0
"52437",0
"52438",3
"52439",0
"52440",1
"52441",1
"52442",1
"52443",0
"52444",0
"52445",0
"52446",5
"52447",0
"52448",0
"52449",1
"52450",0
"52451",0
"52452",0
"52453",0
"52454",0
"52455",2
"52456",0
"52457",1
"52458",0
"52459",0
"52460",0
"52461",0
"52462",0
"52463",0
"52464",3
"52465",2
"52466",0
"52467",1
"52468",1
"52469",6
"52470",4
"52471",0
"52472",0
"52473",1
"52474",2
"52475",6
"52476",0
"52477",1
"52478",3
"52479",0
"52480",0
"52481",1
"52482",1
"52483",2
"52484",1
"52485",2
"52486",0
"52487",0
"52488",0
"52489",1
"52490",1
"52491",1
"52492",2
"52493",5
"52494",2
"52495",0
"52496",0
"52497",1
"52498",3
"52499",3
"52500",1
"52501",0
"52502",1
"52503",4
"52504",0
"52505",1
"52506",0
"52507",0
"52508",0
"52509",3
"52510",5
"52511",4
"52512",1
"52513",0
"52514",0
"52515",1
"52516",1
"52517",0
"52518",0
"52519",1
"52520",0
"52521",2
"52522",0
"52523",0
"52524",1
"52525",2
"52526",9
"52527",1
"52528",2
"52529",4
"52530",5
"52531",2
"52532",4
"52533",2
"52534",0
"52535",0
"52536",0
"52537",0
"52538",0
"52539",0
"52540",10
"52541",4
"52542",0
"52543",2
"52544",0
"52545",1
"52546",0
"52547",0
"52548",0
"52549",3
"52550",0
"52551",0
"52552",0
"52553",0
"52554",0
"52555",0
"52556",0
"52557",0
"52558",0
"52559",0
"52560",0
"52561",0
"52562",0
"52563",0
"52564",0
"52565",0
"52566",0
"52567",0
"52568",0
"52569",0
"52570",0
"52571",0
"52572",0
"52573",0
"52574",0
"52575",0
"52576",0
"52577",0
"52578",0
"52579",0
"52580",0
"52581",2
"52582",1
"52583",3
"52584",2
"52585",1
"52586",2
"52587",2
"52588",2
"52589",2
"52590",0
"52591",0
"52592",1
"52593",1
"52594",0
"52595",0
"52596",1
"52597",0
"52598",0
"52599",0
"52600",2
"52601",1
"52602",5
"52603",3
"52604",12
"52605",0
"52606",1
"52607",3
"52608",0
"52609",10
"52610",0
"52611",0
"52612",0
"52613",2
"52614",3
"52615",0
"52616",3
"52617",4
"52618",1
"52619",1
"52620",1
"52621",3
"52622",3
"52623",3
"52624",3
"52625",2
"52626",3
"52627",4
"52628",0
"52629",1
"52630",3
"52631",1
"52632",2
"52633",7
"52634",1
"52635",1
"52636",3
"52637",0
"52638",0
"52639",4
"52640",2
"52641",3
"52642",2
"52643",3
"52644",2
"52645",2
"52646",2
"52647",2
"52648",0
"52649",0
"52650",3
"52651",1
"52652",1
"52653",2
"52654",2
"52655",2
"52656",2
"52657",2
"52658",2
"52659",2
"52660",1
"52661",4
"52662",1
"52663",1
"52664",5
"52665",1
"52666",1
"52667",0
"52668",2
"52669",3
"52670",2
"52671",2
"52672",3
"52673",2
"52674",5
"52675",2
"52676",0
"52677",0
"52678",0
"52679",0
"52680",4
"52681",3
"52682",4
"52683",1
"52684",0
"52685",3
"52686",1
"52687",0
"52688",1
"52689",0
"52690",4
"52691",2
"52692",0
"52693",0
"52694",3
"52695",4
"52696",1
"52697",0
"52698",1
"52700",0
"52701",0
"52702",2
"52703",5
"52704",0
"52705",0
"52706",9
"52707",6
"52708",1
"52709",1
"52710",6
"52711",3
"52712",0
"52713",2
"52714",6
"52715",1
"52716",1
"52717",5
"52718",9
"52719",7
"52720",8
"52721",10
"52722",0
"52723",1
"52724",1
"52725",1
"52726",2
"52727",0
"52728",0
"52729",3
"52730",0
"52731",0
"52732",4
"52733",0
"52734",3
"52735",2
"52736",3
"52737",0
"52738",0
"52739",6
"52740",4
"52741",4
"52742",3
"52743",6
"52744",0
"52745",0
"52746",0
"52747",0
"52748",0
"52749",6
"52750",7
"52751",1
"52752",6
"52753",8
"52754",6
"52755",9
"52756",5
"52757",0
"52758",4
"52759",6
"52760",3
"52761",2
"52762",2
"52763",7
"52764",2
"52765",4
"52766",1
"52767",9
"52768",6
"52769",8
"52770",3
"52771",5
"52772",2
"52773",0
"52774",0
"52775",5
"52776",3
"52777",2
"52778",2
"52779",2
"52780",2
"52781",2
"52782",2
"52783",6
"52784",8
"52785",6
"52786",2
"52787",0
"52788",0
"52789",1
"52790",2
"52791",0
"52792",1
"52793",0
"52794",0
"52795",1
"52796",2
"52797",0
"52798",0
"52799",0
"52800",0
"52801",0
"52802",0
"52803",3
"52804",4
"52805",0
"52806",2
"52807",6
"52808",0
"52809",1
"52810",0
"52811",0
"52812",1
"52813",0
"52814",2
"52815",3
"52816",1
"52817",2
"52818",0
"52819",0
"52820",0
"52821",0
"52822",0
"52823",9
"52824",6
"52825",2
"52826",8
"52827",0
"52828",0
"52829",0
"52830",0
"52831",0
"52832",2
"52833",4
"52834",0
"52835",0
"52836",0
"52837",0
"52838",0
"52839",4
"52840",2
"52841",3
"52842",2
"52843",2
"52844",0
"52845",1
"52846",0
"52847",0
"52848",0
"52849",0
"52850",0
"52851",0
"52852",2
"52853",0
"52854",1
"52855",0
"52856",0
"52857",0
"52858",0
"52859",1
"52860",0
"52861",0
"52862",0
"52863",0
"52864",0
"52865",3
"52866",0
"52867",0
"52868",0
"52869",0
"52870",0
"52871",0
"52872",0
"52873",0
"52874",0
"52875",0
"52876",0
"52877",0
"52878",0
"52879",0
"52880",2
"52881",0
"52882",0
"52883",4
"52884",1
"52885",0
"52886",0
"52887",2
"52888",0
"52889",1
"52890",0
"52891",0
"52892",1
"52893",0
"52894",0
"52895",2
"52896",3
"52897",12
"52898",1
"52899",0
"52900",1
"52901",0
"52902",0
"52903",0
"52904",1
"52905",2
"52906",0
"52907",0
"52908",0
"52909",3
"52910",5
"52911",0
"52912",2
"52913",0
"52914",0
"52915",0
"52916",0
"52917",0
"52918",8
"52919",2
"52920",1
"52921",1
"52922",3
"52923",2
"52924",1
"52925",0
"52926",0
"52927",0
"52928",0
"52929",0
"52930",2
"52931",2
"52932",2
"52933",0
"52934",3
"52935",2
"52936",1
"52937",9
"52938",7
"52939",11
"52940",8
"52941",9
"52942",4
"52943",2
"52944",2
"52945",1
"52946",0
"52947",3
"52948",8
"52949",7
"52950",3
"52951",0
"52952",0
"52953",11
"52954",3
"52955",6
"52956",7
"52957",8
"52958",6
"52959",3
"52960",3
"52961",2
"52962",1
"52963",8
"52964",6
"52965",8
"52966",4
"52967",1
"52968",4
"52969",4
"52970",0
"52971",3
"52972",0
"52973",1
"52974",4
"52975",1
"52976",1
"52977",4
"52978",1
"52979",5
"52980",1
"52981",1
"52982",0
"52983",1
"52984",2
"52985",2
"52986",1
"52987",2
"52988",0
"52989",0
"52990",1
"52991",2
"52992",1
"52993",1
"52994",2
"52995",2
"52996",0
"52997",4
"52998",3
"52999",1
"53000",3
"53001",1
"53002",2
"53003",2
"53004",1
"53005",0
"53006",1
"53007",7
"53008",0
"53009",1
"53010",1
"53011",2
"53012",1
"53013",0
"53014",3
"53015",13
"53016",1
"53017",3
"53018",3
"53019",3
"53020",2
"53021",2
"53022",3
"53023",0
"53024",0
"53025",0
"53026",0
"53027",0
"53028",1
"53029",0
"53030",2
"53031",1
"53032",1
"53033",0
"53034",4
"53035",1
"53036",1
"53037",1
"53038",0
"53039",1
"53040",0
"53041",3
"53042",2
"53043",2
"53044",2
"53045",2
"53046",3
"53047",4
"53048",1
"53049",0
"53050",0
"53051",0
"53052",0
"53053",0
"53054",0
"53055",0
"53056",0
"53057",0
"53058",0
"53059",0
"53060",0
"53061",0
"53062",1
"53063",0
"53064",0
"53065",0
"53066",0
"53067",0
"53068",1
"53069",2
"53070",1
"53071",1
"53072",2
"53073",1
"53074",1
"53075",0
"53076",0
"53077",5
"53078",2
"53079",2
"53080",2
"53081",2
"53082",2
"53083",2
"53084",0
"53085",0
"53086",0
"53087",0
"53088",0
"53089",0
"53090",0
"53091",0
"53092",1
"53093",0
"53094",2
"53095",0
"53096",0
"53097",0
"53098",1
"53099",0
"53100",6
"53101",5
"53102",3
"53103",3
"53104",9
"53105",3
"53106",3
"53107",1
"53108",0
"53109",0
"53110",0
"53111",0
"53112",1
"53113",0
"53114",1
"53115",2
"53116",1
"53117",2
"53118",1
"53119",0
"53120",11
"53121",13
"53122",11
"53123",11
"53124",10
"53125",4
"53126",1
"53127",0
"53128",4
"53129",0
"53130",0
"53131",4
"53132",3
"53133",1
"53134",1
"53135",6
"53136",7
"53137",8
"53138",4
"53139",0
"53140",0
"53141",1
"53142",1
"53143",0
"53144",2
"53145",0
"53146",0
"53147",0
"53148",0
"53149",2
"53150",0
"53151",1
"53152",1
"53153",1
"53154",1
"53155",0
"53156",0
"53157",0
"53158",2
"53159",5
"53160",0
"53161",1
"53162",2
"53163",3
"53164",0
"53165",1
"53166",1
"53167",1
"53168",1
"53169",0
"53170",0
"53171",1
"53172",0
"53173",0
"53174",0
"53175",2
"53176",0
"53177",5
"53178",0
"53179",0
"53180",6
"53181",0
"53182",0
"53183",2
"53184",5
"53185",0
"53186",0
"53187",0
"53188",0
"53189",2
"53190",0
"53191",0
"53192",0
"53193",0
"53194",0
"53195",0
"53196",0
"53197",0
"53198",0
"53199",0
"53200",0
"53201",0
"53202",0
"53203",0
"53204",0
"53205",0
"53206",0
"53207",0
"53208",0
"53209",0
"53210",0
"53211",0
"53212",0
"53213",0
"53214",0
"53215",0
"53216",0
"53217",1
"53218",1
"53219",0
"53220",2
"53221",0
"53222",2
"53223",1
"53224",2
"53225",1
"53226",0
"53227",3
"53228",1
"53229",2
"53230",0
"53231",0
"53232",0
"53233",2
"53234",2
"53235",4
"53236",2
"53237",0
"53238",0
"53239",0
"53240",0
"53241",0
"53242",0
"53243",0
"53244",0
"53245",0
"53246",0
"53247",0
"53248",0
"53249",0
"53250",0
"53251",0
"53252",0
"53253",0
"53254",0
"53255",0
"53256",0
"53257",0
"53258",0
"53259",0
"53260",0
"53261",0
"53262",0
"53263",0
"53264",0
"53265",0
"53266",0
"53267",0
"53268",0
"53269",0
"53270",0
"53271",0
"53272",0
"53273",0
"53274",0
"53275",0
"53276",0
"53277",2
"53278",6
"53279",1
"53280",1
"53281",4
"53282",7
"53284",1
"53285",0
"53286",0
"53287",0
"53288",0
"53289",0
"53290",0
"53291",2
"53292",0
"53293",1
"53294",0
"53295",0
"53296",0
"53297",0
"53298",0
"53299",1
"53300",0
"53301",1
"53302",0
"53303",0
"53304",0
"53305",0
"53306",0
"53307",0
"53308",3
"53309",0
"53310",1
"53311",0
"53312",0
"53313",0
"53314",0
"53315",2
"53316",1
"53317",0
"53318",2
"53319",2
"53320",0
"53321",2
"53322",6
"53323",0
"53324",0
"53325",3
"53326",0
"53327",4
"53328",4
"53329",0
"53331",8
"53332",14
"53333",0
"53334",2
"53335",2
"53336",2
"53337",6
"53338",7
"53339",5
"53340",6
"53341",6
"53342",7
"53343",5
"53344",5
"53346",0
"53347",13
"53348",0
"53349",0
"53350",7
"53351",11
"53352",15
"53353",12
"53354",0
"53355",2
"53356",3
"53357",4
"53358",8
"53359",3
"53360",5
"53361",1
"53362",0
"53363",0
"53364",0
"53365",0
"53366",0
"53367",0
"53368",0
"53369",0
"53370",0
"53371",0
"53372",0
"53373",0
"53374",0
"53375",0
"53376",0
"53377",0
"53378",0
"53379",0
"53380",0
"53381",0
"53382",0
"53383",0
"53384",0
"53385",0
"53386",0
"53387",0
"53388",0
"53389",0
"53390",0
"53391",0
"53392",0
"53393",0
"53394",0
"53395",0
"53396",0
"53397",0
"53398",0
"53399",0
"53400",0
"53401",0
"53402",0
"53403",0
"53404",0
"53405",0
"53406",0
"53407",0
"53408",0
"53409",0
"53410",0
"53411",0
"53412",0
"53413",0
"53414",7
"53415",0
"53416",3
"53417",1
"53418",3
"53419",1
"53420",0
"53421",8
"53422",2
"53423",1
"53424",6
"53425",3
"53426",1
"53427",1
"53428",6
"53429",2
"53430",0
"53431",0
"53432",0
"53433",0
"53434",0
"53435",0
"53436",0
"53437",0
"53438",0
"53439",1
"53440",0
"53441",0
"53442",0
"53443",0
"53444",0
"53445",0
"53446",3
"53447",4
"53448",3
"53449",3
"53450",0
"53451",4
"53452",5
"53454",7
"53455",22
"53456",10
"53457",0
"53458",0
"53459",3
"53460",3
"53461",1
"53462",4
"53463",0
"53464",3
"53465",1
"53466",2
"53467",3
"53468",3
"53469",0
"53470",1
"53471",0
"53472",9
"53473",9
"53474",1
"53475",1
"53476",3
"53477",2
"53478",0
"53479",2
"53480",1
"53481",0
"53482",0
"53483",0
"53484",0
"53485",0
"53486",0
"53487",0
"53488",0
"53489",0
"53490",0
"53491",0
"53492",0
"53493",0
"53494",0
"53495",0
"53496",0
"53497",0
"53498",1
"53499",0
"53500",0
"53501",0
"53502",0
"53503",0
"53504",0
"53505",0
"53506",0
"53507",0
"53508",1
"53509",0
"53510",0
"53511",0
"53512",4
"53513",0
"53514",0
"53515",0
"53516",1
"53517",0
"53518",0
"53519",2
"53520",1
"53521",3
"53522",0
"53523",3
"53524",14
"53525",13
"53526",0
"53527",1
"53528",1
"53529",0
"53530",0
"53531",0
"53532",1
"53533",0
"53534",0
"53535",0
"53536",1
"53537",0
"53538",0
"53539",0
"53540",0
"53541",0
"53542",0
"53543",1
"53544",0
"53545",0
"53546",0
"53547",1
"53548",0
"53549",0
"53550",1
"53551",0
"53552",0
"53553",0
"53554",0
"53555",1
"53556",1
"53557",1
"53558",3
"53559",1
"53560",0
"53561",3
"53562",0
"53563",2
"53564",3
"53565",3
"53566",3
"53567",2
"53568",7
"53569",1
"53570",0
"53571",0
"53572",0
"53573",0
"53574",0
"53575",2
"53576",0
"53577",0
"53578",0
"53579",0
"53580",0
"53581",0
"53582",0
"53583",0
"53584",0
"53585",0
"53586",0
"53587",0
"53588",0
"53589",0
"53590",0
"53591",8
"53592",4
"53593",0
"53594",0
"53595",4
"53596",0
"53597",0
"53598",0
"53599",0
"53600",1
"53601",0
"53602",4
"53603",3
"53604",1
"53605",2
"53606",0
"53607",0
"53608",0
"53609",0
"53610",0
"53611",0
"53612",0
"53613",0
"53614",0
"53615",1
"53616",0
"53617",2
"53618",0
"53619",0
"53620",0
"53621",0
"53622",1
"53623",0
"53624",0
"53625",0
"53626",0
"53627",0
"53628",0
"53629",0
"53630",0
"53631",0
"53632",0
"53633",0
"53634",0
"53635",0
"53636",0
"53637",0
"53638",0
"53639",0
"53640",0
"53641",0
"53642",0
"53643",0
"53644",0
"53645",0
"53646",2
"53647",0
"53648",0
"53649",0
"53650",4
"53651",4
"53652",5
"53653",1
"53654",1
"53655",1
"53656",0
"53657",1
"53658",1
"53659",0
"53660",0
"53661",12
"53662",10
"53663",8
"53664",8
"53665",10
"53666",12
"53667",2
"53668",2
"53669",1
"53670",2
"53671",0
"53672",0
"53673",0
"53674",3
"53675",4
"53676",0
"53677",2
"53678",3
"53679",2
"53680",0
"53681",3
"53682",1
"53683",0
"53684",0
"53685",0
